trade_id,person,doc_id,txn_num,asset_name,action,transaction_date,disclosure_date,amount_min,amount_max,asset_class,ticker,source_doc
2fa29d34590f,Donald Trump,trump_278t_2026_05_08_equity,2013,BROADRIDGE FINL SOLUTION,purchase,2026-02-12,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
6d1d93b05109,Donald Trump,trump_278t_2026_05_08_equity,2014,FACTSET RESH SYS INC,purchase,2026-02-12,2026-05-12,1001.0,15000.0,equity,FDS,trump_278t_2026_05_08_equity.pdf
077fdaa6887f,Donald Trump,trump_278t_2026_05_08_equity,2015,EOG RES INC,purchase,2026-01-21,2026-05-12,1001.0,15000.0,equity,EOG,trump_278t_2026_05_08_equity.pdf
6b5c484fa0bc,Donald Trump,trump_278t_2026_05_08_equity,2016,L3HARRIS TECHNOLOGIES IN,purchase,2026-01-23,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
f94cdaa3f073,Donald Trump,trump_278t_2026_05_08_equity,2019,MCKESSON CORP,purchase,2026-03-23,2026-05-12,1001.0,15000.0,equity,MCK,trump_278t_2026_05_08_equity.pdf
0a910d378b82,Donald Trump,trump_278t_2026_05_08_equity,2021,COINBASE GLOBAL INC CLASS A,purchase,2026-01-23,2026-05-12,1001.0,15000.0,equity,COIN,trump_278t_2026_05_08_equity.pdf
c7363419b3ee,Donald Trump,trump_278t_2026_05_08_equity,2022,PAYLOCITY HLDG CORP,purchase,2026-01-21,2026-05-12,1001.0,15000.0,equity,PCTY,trump_278t_2026_05_08_equity.pdf
3fa9af948e0e,Donald Trump,trump_278t_2026_05_08_equity,1991,APPLOVIN CORP CLASS A,purchase,2026-03-17,2026-05-12,1001.0,15000.0,equity,APP,trump_278t_2026_05_08_equity.pdf
1c857423d7e2,Donald Trump,trump_278t_2026_05_08_equity,2023,ZIMMER BIOMET HLDGS INC,purchase,2026-03-23,2026-05-12,1001.0,15000.0,equity,ZBH,trump_278t_2026_05_08_equity.pdf
6d966c827906,Donald Trump,trump_278t_2026_05_08_equity,1990,CROWDSTRIKE HLDGS INC CLASS A,purchase,2026-01-21,2026-05-12,1001.0,15000.0,equity,CRWD,trump_278t_2026_05_08_equity.pdf
f5a28c833124,Donald Trump,trump_278t_2026_05_08_equity,1988,GENUINE PARTS CO,purchase,2026-03-23,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
deb0c270dbd3,Donald Trump,trump_278t_2026_05_08_equity,1963,GE HEALTHCARE TECHNOLOGI,purchase,2026-03-23,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
4b2eb561d36a,Donald Trump,trump_278t_2026_05_08_equity,1964,PNC FINL SERVICES,purchase,2026-03-17,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
7f8bced76291,Donald Trump,trump_278t_2026_05_08_equity,1965,SUPER MICRO COMPUTER INC,purchase,2026-01-23,2026-05-12,1001.0,15000.0,equity,SMCI,trump_278t_2026_05_08_equity.pdf
57b7ae8fed59,Donald Trump,trump_278t_2026_05_08_equity,1966,ROYAL CARIBBEAN GROU F,purchase,2026-03-23,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
6b06224c98b5,Donald Trump,trump_278t_2026_05_08_equity,1967,BLACKROCK INC NEW,purchase,2026-03-17,2026-05-12,1001.0,15000.0,equity,BLK,trump_278t_2026_05_08_equity.pdf
652cb23ccb80,Donald Trump,trump_278t_2026_05_08_equity,1968,PPL CORP,purchase,2026-03-17,2026-05-12,1001.0,15000.0,equity,PPL,trump_278t_2026_05_08_equity.pdf
4227e511c839,Donald Trump,trump_278t_2026_05_08_equity,1969,EMERSON ELEC CO,purchase,2026-03-17,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
14c98cd399b3,Donald Trump,trump_278t_2026_05_08_equity,1970,PTCINC,purchase,2026-02-19,2026-05-12,1001.0,15000.0,equity,PTC,trump_278t_2026_05_08_equity.pdf
f32f757720a1,Donald Trump,trump_278t_2026_05_08_equity,1971,ENTERGY CORP NEW,purchase,2026-03-17,2026-05-12,1001.0,15000.0,equity,ETR,trump_278t_2026_05_08_equity.pdf
a7aaa3794e3c,Donald Trump,trump_278t_2026_05_08_equity,1972,VERALTO CORP,purchase,2026-03-17,2026-05-12,1001.0,15000.0,equity,VLTO,trump_278t_2026_05_08_equity.pdf
fc07663ea34e,Donald Trump,trump_278t_2026_05_08_equity,1973,XCEL ENERGY INC,purchase,2026-01-23,2026-05-12,1001.0,15000.0,equity,XEL,trump_278t_2026_05_08_equity.pdf
7070f78c9f4b,Donald Trump,trump_278t_2026_05_08_equity,1974,PFIZER INC,purchase,2026-03-17,2026-05-12,1001.0,15000.0,equity,PFE,trump_278t_2026_05_08_equity.pdf
4c45beafa5f1,Donald Trump,trump_278t_2026_05_08_equity,1975,PAYLOCITY HLDG CORP,purchase,2026-02-12,2026-05-12,1001.0,15000.0,equity,PCTY,trump_278t_2026_05_08_equity.pdf
ed3f8854be1c,Donald Trump,trump_278t_2026_05_08_equity,1976,INTERNATIONAL FLAVORS & FRAGRANCES INC,purchase,2026-03-17,2026-05-12,1001.0,15000.0,equity,IFF,trump_278t_2026_05_08_equity.pdf
de230e546eec,Donald Trump,trump_278t_2026_05_08_equity,1977,FERGUSON ENTERPRISES INC,purchase,2026-03-31,2026-05-12,1001.0,15000.0,equity,FERG,trump_278t_2026_05_08_equity.pdf
707f41aa3b69,Donald Trump,trump_278t_2026_05_08_equity,1978,BANK OF AMERICA CORP,purchase,2026-03-23,2026-05-12,1001.0,15000.0,equity,BAC,trump_278t_2026_05_08_equity.pdf
aba36f980dca,Donald Trump,trump_278t_2026_05_08_equity,1979,LULULEMON ATHLETICA INC I,purchase,2026-03-31,2026-05-12,1001.0,15000.0,equity,LULU,trump_278t_2026_05_08_equity.pdf
f72ceb0b8a3e,Donald Trump,trump_278t_2026_05_08_equity,1980,ROBINHOOO MKTS INC CLASS A I,purchase,2026-03-31,2026-05-12,1001.0,15000.0,equity,,trump_278t_2026_05_08_equity.pdf
ce434e0e5d6f,Donald Trump,trump_278t_2026_05_08_equity,1981,VERTEX PHARMACEUTICALS INC I,purchase,2026-02-11,2026-05-12,1001.0,15000.0,equity,VRTX,trump_278t_2026_05_08_equity.pdf
4e55008e21d6,Donald Trump,trump_278t_2026_05_08_equity,1982,PACCAR INC l,purchase,2026-03-23,2026-05-12,1001.0,15000.0,equity,PCAR,trump_278t_2026_05_08_equity.pdf
5f538e9296dc,Donald Trump,trump_278t_2026_05_08_equity,1983,CNH INDLNVF,purchase,2026-03-23,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
38777c7ac6ce,Donald Trump,trump_278t_2026_05_08_equity,1984,WELLTOWER INC REIT,purchase,2026-01-12,2026-05-12,1001.0,15000.0,reit,WELL,trump_278t_2026_05_08_equity.pdf
c15d6d663906,Donald Trump,trump_278t_2026_05_08_equity,1985,PROCORE TECHNOLOGIES INC,purchase,2026-01-23,2026-05-12,1001.0,15000.0,equity,PCOR,trump_278t_2026_05_08_equity.pdf
cfd54d8e948c,Donald Trump,trump_278t_2026_05_08_equity,1986,GALLAGHER ARTHUR J & CO,purchase,2026-01-21,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
dbce37a53313,Donald Trump,trump_278t_2026_05_08_equity,1987,UNITEDHEALTH GROUP INC,purchase,2026-01-12,2026-05-12,1001.0,15000.0,equity,UNH,trump_278t_2026_05_08_equity.pdf
752269ef6124,Donald Trump,trump_278t_2026_05_08_equity,3834,STATE STREET SPDR S&P 500 ETF TRUST 3,sale,2026-01-05,2026-05-12,1000001.0,5000000.0,etf,SPY,trump_278t_2026_05_08_equity.pdf
2fbfe1cbbb9d,Donald Trump,trump_278t_2026_05_08_equity,1962,MOODYSCORP,purchase,2026-03-26,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
4e8e2d9dd012,Donald Trump,trump_278t_2026_05_08_equity,2024,GLOBAL PMTS INC,purchase,2026-03-11,2026-05-12,1001.0,15000.0,equity,,trump_278t_2026_05_08_equity.pdf
decc397a3196,Donald Trump,trump_278t_2026_05_08_equity,2026,METLIFEINC,purchase,2026-03-17,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
66073e463cf7,Donald Trump,trump_278t_2026_05_08_equity,2060,EOG RES INC,purchase,2026-03-17,2026-05-12,1001.0,15000.0,equity,EOG,trump_278t_2026_05_08_equity.pdf
91947d5b962c,Donald Trump,trump_278t_2026_05_08_equity,2061,EATON CORP PLC F,purchase,2026-03-17,2026-05-12,1001.0,15000.0,equity,,trump_278t_2026_05_08_equity.pdf
61b91b097ece,Donald Trump,trump_278t_2026_05_08_equity,2062,CDW CORP,purchase,2026-03-23,2026-05-12,1001.0,15000.0,equity,CDW,trump_278t_2026_05_08_equity.pdf
94072a335e9e,Donald Trump,trump_278t_2026_05_08_equity,2063,FEDEXCORP,purchase,2026-03-23,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
7cba001e850c,Donald Trump,trump_278t_2026_05_08_equity,2064,VERTEX PHARMACEUTICALS I,purchase,2026-03-17,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
b8b8295f52a3,Donald Trump,trump_278t_2026_05_08_equity,2065,CONSTELLATION ENERGY COR,purchase,2026-03-26,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
21394e3dd6da,Donald Trump,trump_278t_2026_05_08_equity,2066,ADVANCED MICRO DEVIC,purchase,2026-01-21,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
e6eb090a7643,Donald Trump,trump_278t_2026_05_08_equity,2068,EVEREST REINSURANCE GR F,purchase,2026-03-23,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
c9a6e1373ddf,Donald Trump,trump_278t_2026_05_08_equity,2069,MONOLITHIC PWR SYS INC,purchase,2026-03-23,2026-05-12,1001.0,15000.0,equity,MPWR,trump_278t_2026_05_08_equity.pdf
5bebd3448ca5,Donald Trump,trump_278t_2026_05_08_equity,2070,BANK NEW YORK MELLON COR,purchase,2026-03-23,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
6851b0289882,Donald Trump,trump_278t_2026_05_08_equity,2071,META PLATFORMS INC CLASS A,purchase,2026-01-12,2026-05-12,1001.0,15000.0,equity,META,trump_278t_2026_05_08_equity.pdf
3dd7e48cc99a,Donald Trump,trump_278t_2026_05_08_equity,2073,GAR'lNERINC,purchase,2026-03-23,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
83f212675f92,Donald Trump,trump_278t_2026_05_08_equity,2074,MARVEU TECHNOLOGY INC,purchase,2026-03-23,2026-05-12,1001.0,15000.0,equity,,trump_278t_2026_05_08_equity.pdf
99698d8548f7,Donald Trump,trump_278t_2026_05_08_equity,2075,UBER TECHNOLOGIES INC,purchase,2026-03-23,2026-05-12,1001.0,15000.0,equity,UBER,trump_278t_2026_05_08_equity.pdf
7a68d0c1c77e,Donald Trump,trump_278t_2026_05_08_equity,2076,IBM CORP,purchase,2026-03-23,2026-05-12,1001.0,15000.0,equity,,trump_278t_2026_05_08_equity.pdf
b5a08c5c59a0,Donald Trump,trump_278t_2026_05_08_equity,2078,GE VERNOVA INC I,purchase,2026-01-21,2026-05-12,1001.0,15000.0,equity,GEV,trump_278t_2026_05_08_equity.pdf
de7198eb5330,Donald Trump,trump_278t_2026_05_08_equity,2079,PRUOENTIAl FINL INC,purchase,2026-03-31,2026-05-12,1001.0,15000.0,equity,,trump_278t_2026_05_08_equity.pdf
621da327a5e9,Donald Trump,trump_278t_2026_05_08_equity,2080,ELASTIC NVF,purchase,2026-01-23,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
a3240af6c48d,Donald Trump,trump_278t_2026_05_08_equity,2081,FABRINETF,purchase,2026-03-31,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
f6c5e2704352,Donald Trump,trump_278t_2026_05_08_equity,2082,WILLIS TOWERS WATSON PF,purchase,2026-01-23,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
0d8279cc3983,Donald Trump,trump_278t_2026_05_08_equity,2083,REINSURANCE GROUP AMER I,purchase,2026-01-23,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
4956b639f250,Donald Trump,trump_278t_2026_05_08_equity,2084,AFLAC INC,purchase,2026-03-23,2026-05-12,1001.0,15000.0,equity,AFL,trump_278t_2026_05_08_equity.pdf
e3681898fe70,Donald Trump,trump_278t_2026_05_08_equity,2085,DELL TECHNOLOGIES INC CLASS C,purchase,2026-03-23,2026-05-12,1001.0,15000.0,equity,DELL,trump_278t_2026_05_08_equity.pdf
4cc1809fa34a,Donald Trump,trump_278t_2026_05_08_equity,2086,MONGODB INC CL A,purchase,2026-02-19,2026-05-12,1001.0,15000.0,equity,MDB,trump_278t_2026_05_08_equity.pdf
2c575a61fc5e,Donald Trump,trump_278t_2026_05_08_equity,2058,CHUBBLTDF,purchase,2026-03-23,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
3f49906705d4,Donald Trump,trump_278t_2026_05_08_equity,2025,KEYSIGHT TECHNOLOGIES IN,purchase,2026-03-23,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
b852cbd1d56d,Donald Trump,trump_278t_2026_05_08_equity,2057,PROGRESSIVE CORP OH,purchase,2026-03-23,2026-05-12,1001.0,15000.0,equity,PGR,trump_278t_2026_05_08_equity.pdf
7c1afbf10f94,Donald Trump,trump_278t_2026_05_08_equity,2055,DIAMONDBACK ENERGY INC,purchase,2026-03-23,2026-05-12,1001.0,15000.0,equity,FANG,trump_278t_2026_05_08_equity.pdf
7c9bf16ac4c1,Donald Trump,trump_278t_2026_05_08_equity,2027,ARES MGMT CORP CLASS A,purchase,2026-02-12,2026-05-12,1001.0,15000.0,equity,,trump_278t_2026_05_08_equity.pdf
f20ee8e35768,Donald Trump,trump_278t_2026_05_08_equity,2029,ADVANCED MICRO DEVIC,purchase,2026-03-21,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
886cbd24c324,Donald Trump,trump_278t_2026_05_08_equity,2030,KRAFT HEINZ CO,purchase,2026-03-26,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
d7ab34135522,Donald Trump,trump_278t_2026_05_08_equity,2031,TALEN ENERGY CORP NEW CLASS EQUITY,purchase,2026-03-23,2026-05-12,1001.0,15000.0,equity,TLN,trump_278t_2026_05_08_equity.pdf
f60b6636b713,Donald Trump,trump_278t_2026_05_08_equity,2032,GEN DIGITAL INC,purchase,2026-02-23,2026-05-12,1001.0,15000.0,equity,GEN,trump_278t_2026_05_08_equity.pdf
cd903bedb346,Donald Trump,trump_278t_2026_05_08_equity,2033,ANALOG DEVICES INC,purchase,2026-03-11,2026-05-12,1001.0,15000.0,equity,ADI,trump_278t_2026_05_08_equity.pdf
dd4befe1b011,Donald Trump,trump_278t_2026_05_08_equity,2034,DISNEY WALT CO,purchase,2026-03-23,2026-05-12,1001.0,15000.0,equity,DIS,trump_278t_2026_05_08_equity.pdf
3480956857e5,Donald Trump,trump_278t_2026_05_08_equity,2037,BOSTON SCIENTIFIC CORP,purchase,2026-03-11,2026-05-12,1001.0,15000.0,equity,BSX,trump_278t_2026_05_08_equity.pdf
a79ca13312ac,Donald Trump,trump_278t_2026_05_08_equity,2038,QUANTA SVCS INC,purchase,2026-03-11,2026-05-12,1001.0,15000.0,equity,PWR,trump_278t_2026_05_08_equity.pdf
37d07d7e488c,Donald Trump,trump_278t_2026_05_08_equity,2039,EQT CORP,purchase,2026-03-11,2026-05-12,1001.0,15000.0,equity,EQT,trump_278t_2026_05_08_equity.pdf
6ec012b03bb3,Donald Trump,trump_278t_2026_05_08_equity,2040,ENTEGRIS INC,purchase,2026-03-23,2026-05-12,1001.0,15000.0,equity,ENTG,trump_278t_2026_05_08_equity.pdf
cd675c3bbb26,Donald Trump,trump_278t_2026_05_08_equity,2041,TE CONNECTIVITY PLC F,purchase,2026-03-23,2026-05-12,1001.0,15000.0,equity,TEL,trump_278t_2026_05_08_equity.pdf
5184fe3cad69,Donald Trump,trump_278t_2026_05_08_equity,2042,ITTINC,purchase,2026-03-23,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
fd2a7dc5afac,Donald Trump,trump_278t_2026_05_08_equity,2043,BOEING CO,purchase,2026-03-11,2026-05-12,1001.0,15000.0,equity,BA,trump_278t_2026_05_08_equity.pdf
b1cad9eabb05,Donald Trump,trump_278t_2026_05_08_equity,2044,ONEOK INC NEW,purchase,2026-03-11,2026-05-12,1001.0,15000.0,equity,OKE,trump_278t_2026_05_08_equity.pdf
81cc98b3fc92,Donald Trump,trump_278t_2026_05_08_equity,2045,AUTOZONE INC,purchase,2026-03-23,2026-05-12,1001.0,15000.0,equity,AZO,trump_278t_2026_05_08_equity.pdf
6c35c3047be9,Donald Trump,trump_278t_2026_05_08_equity,2046,TRANSUNION,purchase,2026-02-23,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
11326fd43f54,Donald Trump,trump_278t_2026_05_08_equity,2047,STRATEGY INC CLASS A,purchase,2026-03-26,2026-05-12,1001.0,15000.0,equity,MSTR,trump_278t_2026_05_08_equity.pdf
f958e391bec8,Donald Trump,trump_278t_2026_05_08_equity,2048,RAYMOND JAMES FINL INC,purchase,2026-03-23,2026-05-12,1001.0,15000.0,equity,RJF,trump_278t_2026_05_08_equity.pdf
534a5f06b4de,Donald Trump,trump_278t_2026_05_08_equity,2049,PEPSICO INC,purchase,2026-03-23,2026-05-12,1001.0,15000.0,equity,PEP,trump_278t_2026_05_08_equity.pdf
22d1f52db907,Donald Trump,trump_278t_2026_05_08_equity,2050,GILEAD SCIENCES INC,purchase,2026-03-23,2026-05-12,1001.0,15000.0,equity,GILD,trump_278t_2026_05_08_equity.pdf
cddc13fb6a4b,Donald Trump,trump_278t_2026_05_08_equity,2051,YUM BRANDS INC,purchase,2026-03-17,2026-05-12,1001.0,15000.0,equity,YUM,trump_278t_2026_05_08_equity.pdf
87de9893737c,Donald Trump,trump_278t_2026_05_08_equity,2052,OOCUSIGN INC,purchase,2026-02-12,2026-05-12,1001.0,15000.0,equity,,trump_278t_2026_05_08_equity.pdf
dc16105d1ca3,Donald Trump,trump_278t_2026_05_08_equity,2053,GUIDEWIRE SOFTWARE INC,purchase,2026-03-23,2026-05-12,1001.0,15000.0,equity,GWRE,trump_278t_2026_05_08_equity.pdf
e0b287829e66,Donald Trump,trump_278t_2026_05_08_equity,2054,COUPANG INC CLASS A,purchase,2026-02-12,2026-05-12,1001.0,15000.0,equity,CPNG,trump_278t_2026_05_08_equity.pdf
2d56ff1af5c0,Donald Trump,trump_278t_2026_05_08_equity,2056,TRAVELERS COS INC,purchase,2026-03-23,2026-05-12,1001.0,15000.0,equity,,trump_278t_2026_05_08_equity.pdf
1d81ee1f2a86,Donald Trump,trump_278t_2026_05_08_equity,1961,CDW CORP,purchase,2026-02-19,2026-05-12,1001.0,15000.0,equity,CDW,trump_278t_2026_05_08_equity.pdf
9c8840c75284,Donald Trump,trump_278t_2026_05_08_equity,1960,INTELCORP,purchase,2026-03-23,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
68e72826b5b7,Donald Trump,trump_278t_2026_05_08_equity,1959,lRANSDIGM GROUP INC,purchase,2026-02-23,2026-05-12,1001.0,15000.0,equity,,trump_278t_2026_05_08_equity.pdf
1fef907635af,Donald Trump,trump_278t_2026_05_08_equity,1862,MERCK & CO. INC.,purchase,2026-03-23,2026-05-12,1001.0,15000.0,equity,MRK,trump_278t_2026_05_08_equity.pdf
507ae8d5fc07,Donald Trump,trump_278t_2026_05_08_equity,1863,TYSON FOODS INC CLASS A,purchase,2026-03-17,2026-05-12,1001.0,15000.0,equity,TSN,trump_278t_2026_05_08_equity.pdf
858358f6bd20,Donald Trump,trump_278t_2026_05_08_equity,1865,COSTCO WHSL CORP NEW,purchase,2026-01-12,2026-05-12,1001.0,15000.0,equity,COST,trump_278t_2026_05_08_equity.pdf
184cf3fadec0,Donald Trump,trump_278t_2026_05_08_equity,1866,API GROUP CORP,purchase,2026-03-17,2026-05-12,1001.0,15000.0,equity,APG,trump_278t_2026_05_08_equity.pdf
3a9e19944c2a,Donald Trump,trump_278t_2026_05_08_equity,1867,DATADOG INC CL A,purchase,2026-02-19,2026-05-12,1001.0,15000.0,equity,DDOG,trump_278t_2026_05_08_equity.pdf
cc734d7c4648,Donald Trump,trump_278t_2026_05_08_equity,1868,SOFI TECHNOLOGIES INC,purchase,2026-03-17,2026-05-12,1001.0,15000.0,equity,SOFI,trump_278t_2026_05_08_equity.pdf
5e4e8b38f485,Donald Trump,trump_278t_2026_05_08_equity,1869,ABBVIEINC,purchase,2026-03-17,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
bbd89979f41b,Donald Trump,trump_278t_2026_05_08_equity,1870,FIRSTENERGY CORP,purchase,2026-01-23,2026-05-12,1001.0,15000.0,equity,FE,trump_278t_2026_05_08_equity.pdf
af75a042e03f,Donald Trump,trump_278t_2026_05_08_equity,1871,BENTLEY SYS INC CLASS B,purchase,2026-02-23,2026-05-12,1001.0,15000.0,equity,BSY,trump_278t_2026_05_08_equity.pdf
b1fbe9e7931b,Donald Trump,trump_278t_2026_05_08_equity,1873,MCDONALOS CORP,purchase,2026-03-26,2026-05-12,1001.0,15000.0,equity,,trump_278t_2026_05_08_equity.pdf
ff893dd0f8a2,Donald Trump,trump_278t_2026_05_08_equity,1874,UNION PAC CORP,purchase,2026-03-17,2026-05-12,1001.0,15000.0,equity,UNP,trump_278t_2026_05_08_equity.pdf
72d8ffe08723,Donald Trump,trump_278t_2026_05_08_equity,1875,FORTINET INC,purchase,2026-02-19,2026-05-12,1001.0,15000.0,equity,FTNT,trump_278t_2026_05_08_equity.pdf
67623b1034a2,Donald Trump,trump_278t_2026_05_08_equity,1876,CARLYLE GROUP INC,purchase,2026-03-23,2026-05-12,1001.0,15000.0,equity,,trump_278t_2026_05_08_equity.pdf
5cf501f738d7,Donald Trump,trump_278t_2026_05_08_equity,1877,PARKER-HANNIFIN CORP,purchase,2026-03-23,2026-05-12,1001.0,15000.0,equity,PH,trump_278t_2026_05_08_equity.pdf
782c50cf07aa,Donald Trump,trump_278t_2026_05_08_equity,1878,CLOROX CO,purchase,2026-03-26,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
b904db919bb2,Donald Trump,trump_278t_2026_05_08_equity,1819,AMCORPLCF,purchase,2026-03-23,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
71f01befb808,Donald Trump,trump_278t_2026_05_08_equity,1880,UNITEDHEALTH GROUP INC,purchase,2026-03-31,2026-05-12,1001.0,15000.0,equity,UNH,trump_278t_2026_05_08_equity.pdf
8a323ed01c9f,Donald Trump,trump_278t_2026_05_08_equity,1881,GALLAGHER ARTHUR J & CO,purchase,2026-03-17,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
1308dd7a9865,Donald Trump,trump_278t_2026_05_08_equity,1882,VITAL FARMS INC,purchase,2026-03-23,2026-05-12,1001.0,15000.0,equity,VITL,trump_278t_2026_05_08_equity.pdf
c54a5c95e0dc,Donald Trump,trump_278t_2026_05_08_equity,1883,AMERICAN EXPRESS CO I,purchase,2026-03-17,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
66ee738c928d,Donald Trump,trump_278t_2026_05_08_equity,1884,CSX CORP,purchase,2026-03-17,2026-05-12,1001.0,15000.0,equity,CSX,trump_278t_2026_05_08_equity.pdf
0f3a5c09417f,Donald Trump,trump_278t_2026_05_08_equity,1885,WELLS FARGO & CO,purchase,2026-03-17,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
d5880aad7767,Donald Trump,trump_278t_2026_05_08_equity,1886,KKR&COINC,purchase,2026-03-26,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
b2fc255fae25,Donald Trump,trump_278t_2026_05_08_equity,1888,VULCAN MATLS CO 10urchoso,purchase,2026-03-31,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
c150b8c69295,Donald Trump,trump_278t_2026_05_08_equity,1890,DYNAlRACE INC,purchase,2026-03-23,2026-05-12,1001.0,15000.0,equity,,trump_278t_2026_05_08_equity.pdf
5004ff6419a0,Donald Trump,trump_278t_2026_05_08_equity,1861,PALO ALTO NETWORKS INC I,purchase,2026-03-17,2026-05-12,1001.0,15000.0,equity,PANW,trump_278t_2026_05_08_equity.pdf
b1816373b254,Donald Trump,trump_278t_2026_05_08_equity,1891,QUALCOMM INC,purchase,2026-03-11,2026-05-12,1001.0,15000.0,equity,QCOM,trump_278t_2026_05_08_equity.pdf
7d2d3004c055,Donald Trump,trump_278t_2026_05_08_equity,1859,CROWDSTRIKE HLOGS INC CLASS A l,purchase,2026-03-17,2026-05-12,1001.0,15000.0,equity,CRWD,trump_278t_2026_05_08_equity.pdf
619dbc580c7c,Donald Trump,trump_278t_2026_05_08_equity,1857,UBER TECHNOLOGIES INC I,purchase,2026-01-21,2026-05-12,1001.0,15000.0,equity,UBER,trump_278t_2026_05_08_equity.pdf
56a19db62ed6,Donald Trump,trump_278t_2026_05_08_equity,1830,TYLER TECHNOLOGIES INC,purchase,2026-02-23,2026-05-12,1001.0,15000.0,equity,TYL,trump_278t_2026_05_08_equity.pdf
8293e6877ec1,Donald Trump,trump_278t_2026_05_08_equity,1831,RTXCORP,purchase,2026-03-17,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
80a926224428,Donald Trump,trump_278t_2026_05_08_equity,1832,GE AEROSPACE,purchase,2026-03-23,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
f6be06cb8972,Donald Trump,trump_278t_2026_05_08_equity,1833,PALO ALTO NElWORKS INC,purchase,2026-02-19,2026-05-12,1001.0,15000.0,equity,PANW,trump_278t_2026_05_08_equity.pdf
1fd24a0c7c1d,Donald Trump,trump_278t_2026_05_08_equity,1835,MARSH & MCLENNAN COS INC,purchase,2026-03-17,2026-05-12,1001.0,15000.0,equity,MRSH,trump_278t_2026_05_08_equity.pdf
3a9b70981e34,Donald Trump,trump_278t_2026_05_08_equity,1838,BLUE OWL CAP INC CLASS A,purchase,2026-02-12,2026-05-12,1001.0,15000.0,equity,,trump_278t_2026_05_08_equity.pdf
98aed34a3386,Donald Trump,trump_278t_2026_05_08_equity,1837,INVITATION HOMES INC,purchase,2026-01-23,2026-05-12,1001.0,15000.0,equity,INVH,trump_278t_2026_05_08_equity.pdf
5a0844b9af60,Donald Trump,trump_278t_2026_05_08_equity,1838,AMERICAN TOWER CORP NEW REIT,purchase,2026-02-12,2026-05-12,,,reit,AMT,trump_278t_2026_05_08_equity.pdf
ee39f1ae6166,Donald Trump,trump_278t_2026_05_08_equity,1839,INSMED INC PAR S.01,purchase,2026-02-19,2026-05-12,1001.0,15000.0,equity,INSM,trump_278t_2026_05_08_equity.pdf
d62d4598dc09,Donald Trump,trump_278t_2026_05_08_equity,1840,DISNEY WALT CO,purchase,2026-03-17,2026-05-12,1001.0,15000.0,equity,DIS,trump_278t_2026_05_08_equity.pdf
